Station,Date,Tavg,DewPoint,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,Sunrise,Sunset,RHumidity
1,2011-09-26,56.0,51,8,0,1.21,29.65,8.8,18,05:43,17:42,83.27545387978601
2,2011-09-26,58.0,50,7,0,0.9,29.65,8.1,19,05:43,17:42,74.66171995626145
1,2011-09-27,58.0,53,6,0,0.31,29.71,4.3,6,05:44,17:41,83.4075244723293
2,2011-09-27,58.0,53,6,0,0.25,29.7,2.4,5,05:44,17:41,83.4075244723293
1,2011-09-28,58.0,54,7,0,0.77,29.78,6.5,32,05:45,17:39,86.51698512948002
2,2011-09-28,58.0,54,6,0,0.15,29.77,5.7,32,05:45,17:39,86.51698512948002
1,2011-09-29,58.0,51,7,0,0.06,29.7,11.7,28,05:46,17:37,77.48256637144449
2,2011-09-29,58.0,50,6,0,0.09,29.7,11.2,27,05:46,17:37,74.66171995626145
1,2011-09-30,51.0,41,14,0,0.09,30.01,14.6,34,05:47,17:35,68.50042710539016
2,2011-09-30,52.0,42,12,0,0.17,30.0,15.4,34,05:47,17:35,68.61496211698909
1,2011-10-01,49.0,40,16,0,0.0,30.26,9.6,36,05:48,17:34,70.98061815130039
2,2011-10-01,50.0,40,15,0,0.0,30.26,10.7,35,05:48,17:34,68.38532145801607
1,2011-10-02,54.0,38,11,0,0.0,30.22,4.7,32,05:49,17:32,54.58319207123543
2,2011-10-02,53.0,39,12,0,0.0,30.22,4.1,32,05:49,17:32,58.87670531975277
1,2011-10-03,56.0,45,8,0,0.0,30.21,3.4,3,05:50,17:30,66.49796581661417
2,2011-10-03,58.0,44,7,0,0.0,30.2,3.6,2,05:50,17:30,59.56031115516402
1,2011-10-04,60.0,47,5,0,0.0,30.25,1.1,16,05:52,17:29,62.13107935157103
2,2011-10-04,60.0,47,5,0,0.0,30.25,0.7,15,05:52,17:29,62.13107935157103
1,2011-10-05,64.0,48,0,0,0.0,30.22,1.9,18,05:53,17:27,56.01890312789417
2,2011-10-05,66.0,47,0,1,0.0,30.21,1.3,17,05:53,17:27,50.321942209439584
1,2011-10-06,66.0,51,0,1,0.0,30.23,3.8,15,05:54,17:25,58.42632469788989
2,2011-10-06,68.0,50,0,4,0.0,30.22,3.9,15,05:54,17:25,52.54132558106588
1,2011-10-07,69.0,53,0,4,0.0,30.25,7.5,18,05:55,17:24,56.71557584367949
2,2011-10-07,72.0,51,0,7,0.0,30.24,6.4,17,05:55,17:24,47.57271854969814
1,2011-10-08,68.0,54,0,3,0.0,30.27,7.2,19,05:56,17:22,60.88417312972738
2,2011-10-08,72.0,53,0,7,0.0,30.27,6.3,19,05:56,17:22,51.210522217698816
1,2011-10-09,66.0,51,0,1,0.0,30.29,2.8,9,05:57,17:20,58.42632469788989
2,2011-10-09,68.0,51,0,3,0.0,30.28,3.1,10,05:57,17:20,54.52642597791101
1,2011-10-10,65.0,51,0,0,0.0,30.13,5.2,16,05:58,17:19,60.492981412723246
2,2011-10-10,68.0,49,0,3,0.0,30.12,5.9,16,05:58,17:19,50.620233146358515
1,2011-10-11,68.0,54,0,3,0.0,29.97,4.1,15,05:59,17:17,60.88417312972738
2,2011-10-11,68.0,52,0,3,0.0,29.97,3.8,13,05:59,17:17,56.577353085352414
1,2011-10-12,66.0,52,0,2,0.0,29.77,7.0,14,06:00,17:15,60.623940458725166
2,2011-10-12,67.0,51,0,2,0.0,29.76,6.0,14,06:00,17:15,56.43857637904147
1,2011-10-13,59.0,55,6,0,0.28,29.54,4.3,26,06:02,17:14,86.57113244805544
2,2011-10-13,58.0,55,7,0,0.49,29.53,2.8,24,06:02,17:14,89.7281016911339
1,2011-10-14,55.0,41,10,0,0.0,29.6,15.4,28,06:03,17:12,59.151913276129584
2,2011-10-14,55.0,41,10,0,0.0,29.61,15.1,27,06:03,17:12,59.151913276129584
1,2011-10-15,54.0,36,10,0,0.0,29.8,14.8,27,06:04,17:11,50.4488411346474
2,2011-10-15,54.0,36,11,0,0.0,29.81,14.9,26,06:04,17:11,50.4488411346474
1,2011-10-16,55.0,39,10,0,0.17,29.81,7.4,28,06:05,17:09,54.72934506863234
2,2011-10-16,53.0,39,12,0,0.12,29.81,6.7,26,06:05,17:09,58.87670531975277
1,2011-10-17,50.0,33,15,0,0.0,29.85,10.2,26,06:06,17:07,51.874970116438256
2,2011-10-17,48.0,33,16,0,0.0,29.86,11.2,25,06:06,17:07,55.896288937760055
1,2011-10-18,48.0,37,17,0,0.06,29.83,6.4,1,06:07,17:06,65.52729189453571
2,2011-10-18,47.0,38,18,0,0.02,29.83,5.3,36,06:07,17:06,70.76320315881948
1,2011-10-19,46.0,40,18,0,0.85,29.69,17.1,36,06:08,17:04,79.4511902256218
2,2011-10-19,46.0,41,18,0,0.84,29.67,19.6,1,06:08,17:04,82.59177519161884
1,2011-10-20,45.0,37,20,0,0.08,29.69,15.8,32,06:10,17:03,73.3837237614641
2,2011-10-20,44.0,38,21,0,0.07,29.69,14.4,31,06:10,17:03,79.28724892729487
1,2011-10-21,46.0,34,18,0,0.0,30.03,4.6,29,06:11,17:01,62.729670662469395
2,2011-10-21,46.0,34,19,0,0.0,30.04,4.3,28,06:11,17:01,62.729670662469395
1,2011-10-22,50.0,37,15,0,0.0,30.02,3.2,23,06:12,17:00,60.81309463361997
2,2011-10-22,52.0,37,13,0,0.0,30.03,3.7,21,06:12,17:00,56.474904365301924
1,2011-10-23,53.0,41,12,0,0.2,29.93,6.1,22,06:13,16:58,63.63441336070941
2,2011-10-23,54.0,42,11,0,0.22,29.94,5.9,23,06:13,16:58,63.761282104618346
1,2011-10-24,54.0,39,11,0,0.0,30.05,5.7,28,06:14,16:57,56.76064916568729
2,2011-10-24,54.0,39,11,0,0.06,30.05,5.0,27,06:14,16:57,56.76064916568729
1,2011-10-25,60.0,46,5,0,0.02,29.86,7.6,19,06:16,16:56,59.82966211519545
2,2011-10-25,62.0,45,3,0,0.13,29.87,9.0,19,06:16,16:56,53.66277542833233
1,2011-10-26,50.0,42,15,0,0.0,29.91,12.4,36,06:17,16:54,73.88570607419035
2,2011-10-26,50.0,42,14,0,0.0,29.9,13.9,36,06:17,16:54,73.88570607419035
1,2011-10-27,46.0,37,19,0,0.12,30.04,3.6,35,06:18,16:53,70.65365266888156
2,2011-10-27,44.0,38,20,0,0.16,30.05,3.5,1,06:18,16:53,79.28724892729487
1,2011-10-28,45.0,33,20,0,0.03,30.1,4.9,22,06:19,16:51,62.598006236873324
2,2011-10-28,45.0,32,20,0,0.0,30.12,5.2,21,06:19,16:51,60.131691718049765
1,2011-10-29,44.0,30,20,0,0.0,30.07,4.6,28,06:20,16:50,57.60857456030561
2,2011-10-29,45.0,29,20,0,0.0,30.08,3.8,26,06:20,16:50,53.24146855996227
1,2011-10-30,45.0,36,20,0,0.17,30.02,10.6,19,06:22,16:49,70.54353563489435
2,2011-10-30,47.0,34,18,0,0.11,30.03,10.6,19,06:22,16:49,60.406080813372064
1,2011-10-31,44.0,36,20,0,0.0,30.06,3.9,25,06:23,16:47,73.28171316760088
2,2011-10-31,46.0,35,19,0,0.0,30.08,4.4,24,06:23,16:47,65.27873590995324
1,2012-05-01,57.0,52,8,0,0.09,29.92,6.2,12,04:48,18:49,83.34167836864621
2,2012-05-01,58.0,53,7,0,0.32,29.92,5.5,12,04:48,18:49,83.4075244723293
1,2012-05-02,69.0,60,0,4,0.0,29.84,8.1,21,04:47,18:50,73.03668274060732
2,2012-05-02,69.0,60,0,4,0.0,29.83,7.5,20,04:47,18:50,73.03668274060732
1,2012-05-03,76.0,65,0,11,1.34,29.86,10.8,21,04:46,18:51,68.76831510279386
2,2012-05-03,78.0,64,0,13,0.07,29.86,12.8,21,04:46,18:51,62.15225499128753
1,2012-05-04,64.0,55,1,0,0.28,29.94,5.2,5,04:44,18:52,72.54211374670008
2,2012-05-04,62.0,55,3,0,0.28,29.93,6.8,2,04:44,18:52,77.82269412380828
1,2012-05-05,56.0,52,9,0,0.0,30.01,8.0,4,04:43,18:53,86.40773116888852
2,2012-05-05,58.0,54,7,0,0.0,30.0,7.4,2,04:43,18:53,86.51698512948002
1,2012-05-06,60.0,53,4,0,0.8,29.94,5.0,6,04:42,18:55,77.65354848481702
2,2012-05-06,64.0,54,1,0,0.4,29.92,3.4,6,04:42,18:55,69.94603538909423
1,2012-05-07,58.0,55,7,0,0.47,29.87,2.3,34,04:41,18:56,89.7281016911339
2,2012-05-07,58.0,56,7,0,0.59,29.86,1.4,5,04:41,18:56,93.04370347028794
1,2012-05-08,61.0,45,4,0,0.0,29.86,8.3,28,04:39,18:57,55.59417457887699
2,2012-05-08,60.0,45,4,0,0.01,29.85,8.4,27,04:39,18:57,57.603838422320244
1,2012-05-09,54.0,43,11,0,0.06,29.92,4.2,1,04:38,18:58,66.25878005367007
2,2012-05-09,53.0,43,12,0,0.0,29.91,3.9,36,04:38,18:58,68.7289297322646
1,2012-05-10,56.0,34,8,0,0.0,30.0,3.2,5,04:37,18:59,43.32579041155482
2,2012-05-10,55.0,33,10,0,0.0,30.0,2.8,4,04:37,18:59,43.16456515379113
1,2012-05-11,60.0,40,4,0,0.0,30.08,9.3,20,04:36,18:00,47.535378658490714
2,2012-05-11,63.0,38,2,0,0.0,30.08,9.3,20,04:36,18:00,39.540985679556286
1,2012-05-12,61.0,42,4,0,0.03,30.22,5.7,3,04:35,19:01,49.56696822076906
2,2012-05-12,59.0,45,6,0,0.25,30.21,5.4,2,04:35,19:01,59.695276441414954
1,2012-05-13,61.0,31,4,0,0.0,30.18,7.4,4,04:34,19:02,32.106697648740926
2,2012-05-13,61.0,33,4,0,0.0,30.18,8.4,2,04:34,19:02,34.800844870223656
1,2012-05-14,62.0,36,2,0,0.0,30.05,2.5,19,04:33,19:03,37.855619106958954
2,2012-05-14,62.0,36,3,0,0.0,30.05,1.8,14,04:33,19:03,37.855619106958954
1,2012-05-15,72.0,45,0,7,0.05,29.9,6.9,25,04:32,19:04,37.98825301496348
2,2012-05-15,70.0,44,0,5,0.0,29.9,9.1,24,04:32,19:04,39.13910144884664
1,2012-05-16,58.0,33,7,0,0.0,30.09,9.6,5,04:31,19:05,38.730744915729446
2,2012-05-16,58.0,33,7,0,0.0,30.08,11.6,4,04:31,19:05,38.730744915729446
1,2012-05-17,60.0,39,5,0,0.0,30.1,5.3,11,04:30,19:06,45.71985091173706
2,2012-05-17,60.0,40,5,0,0.0,30.1,5.3,11,04:30,19:06,47.535378658490714
1,2012-05-18,69.0,41,0,4,0.0,30.02,8.7,16,04:29,19:07,36.09062397227366
2,2012-05-18,71.0,38,0,6,0.0,30.02,7.4,15,04:29,19:07,29.99392377781735
1,2012-05-19,76.0,53,0,11,0.0,30.0,8.2,17,04:28,19:08,44.78108457497471
2,2012-05-19,78.0,52,0,13,0.0,29.99,7.3,16,04:28,19:08,40.397845770675836
1,2012-05-20,79.0,57,0,14,0.14,29.98,8.2,22,04:27,19:09,46.90289649083249
2,2012-05-20,78.0,57,0,14,0.14,29.97,9.4,21,04:27,19:09,48.47256086202582
1,2012-05-21,60.0,44,4,0,0.0,30.11,11.6,1,04:26,19:10,55.451466031613236
2,2012-05-21,60.0,44,5,0,0.0,30.1,12.5,36,04:26,19:10,55.451466031613236
1,2012-05-22,60.0,41,4,0,0.0,30.02,6.1,5,04:25,19:11,49.414380032087365
2,2012-05-22,58.0,42,6,0,0.0,30.01,5.9,4,04:25,19:11,55.16433895681845
1,2012-05-23,64.0,42,0,0,0.0,29.84,6.6,16,04:25,19:12,44.59848894543656
2,2012-05-23,66.0,41,0,1,0.0,29.84,5.9,16,04:25,19:12,40.02228196003663
1,2012-05-24,77.0,53,0,12,0.0,29.69,17.5,18,04:24,19:13,43.31909867844833
2,2012-05-24,78.0,52,0,14,0.0,29.68,15.1,18,04:24,19:13,40.397845770675836
1,2012-05-25,74.0,49,0,9,0.0,29.98,3.4,3,04:23,19:14,41.28775436548422
2,2012-05-25,74.0,49,0,9,0.0,29.96,4.3,5,04:23,19:14,41.28775436548422
1,2012-05-26,73.0,54,0,8,0.0,30.07,9.6,7,04:22,19:15,51.35679010988392
2,2012-05-26,72.0,54,0,8,0.0,30.05,10.4,7,04:22,19:15,53.1196677663226
1,2012-05-27,84.0,59,0,19,0.0,29.9,8.7,18,04:22,19:16,42.83240086268303
2,2012-05-27,85.0,58,0,20,0.0,29.88,9.4,18,04:22,19:16,40.019229799157216
1,2012-05-28,86.0,60,0,21,0.0,29.75,13.4,22,04:21,19:16,41.63140823207247
2,2012-05-28,84.0,60,0,19,0.02,29.74,14.2,22,04:21,19:16,44.38752833451153
1,2012-05-29,73.0,46,0,8,0.0,29.81,11.1,28,04:21,19:17,38.1466996737977
2,2012-05-29,74.0,45,0,10,0.0,29.79,10.2,28,04:21,19:17,35.513665945840586
1,2012-05-30,62.0,46,3,0,0.0,29.91,5.4,36,04:20,19:18,55.73631566879558
2,2012-05-30,61.0,46,4,0,0.0,29.9,5.9,36,04:20,19:18,57.74234446395111
1,2012-05-31,50.0,45,14,0,1.12,29.95,10.3,4,04:20,19:19,82.87000375082447
2,2012-05-31,52.0,45,13,0,0.97,29.94,12.4,3,04:20,19:19,76.95835189404563
1,2012-06-01,57.0,43,8,0,0.01,29.8,7.3,36,04:19,19:20,59.42476382223043
2,2012-06-01,56.0,44,8,0,0.03,29.79,9.0,36,04:19,19:20,64.0132635887432
1,2012-06-02,62.0,46,2,0,0.0,29.75,10.6,26,04:19,19:20,55.73631566879558
2,2012-06-02,62.0,47,3,0,0.0,29.75,11.7,25,04:19,19:20,57.88027759399017
1,2012-06-03,69.0,48,0,4,0.0,29.81,9.5,28,04:18,19:21,47.116170975474176
2,2012-06-03,68.0,48,0,3,0.0,29.8,8.6,27,04:18,19:21,48.76137121429923
1,2012-06-04,67.0,47,0,2,0.0,29.89,7.5,4,04:18,19:22,48.60991673898221
2,2012-06-04,66.0,47,0,2,0.0,29.87,7.9,2,04:18,19:22,50.321942209439584
1,2012-06-05,64.0,49,1,0,0.0,30.0,8.9,4,04:17,19:23,58.1544338545121
2,2012-06-05,63.0,49,2,0,0.0,29.99,9.6,3,04:17,19:23,60.22936578777025
1,2012-06-06,64.0,46,1,0,0.0,30.07,6.2,4,04:17,19:23,51.95438421388198
2,2012-06-06,65.0,47,0,0,0.0,30.06,5.7,3,04:17,19:23,52.10193060180119
1,2012-06-07,68.0,44,0,3,0.0,30.09,2.2,10,04:17,19:24,41.91408531636191
2,2012-06-07,66.0,45,0,1,0.0,30.09,3.3,9,04:17,19:24,46.655185430262414
1,2012-06-08,71.0,49,0,6,0.0,29.99,7.2,25,04:17,19:25,45.687151586579596
2,2012-06-08,73.0,48,0,8,0.0,29.99,6.6,23,04:17,19:25,41.131009557887616
1,2012-06-09,78.0,50,0,13,0.0,29.9,9.3,22,04:16,19:25,37.51600687661515
2,2012-06-09,78.0,50,0,13,0.0,29.89,9.4,22,04:16,19:25,37.51600687661515
1,2012-06-10,80.0,56,0,15,0.0,29.9,11.9,19,04:16,19:26,43.77961106850662
2,2012-06-10,82.0,55,0,17,0.0,29.89,10.4,18,04:16,19:26,39.5561322850118
1,2012-06-11,80.0,62,0,15,0.0,29.82,8.9,23,04:16,19:26,54.25092267518391
2,2012-06-11,81.0,63,0,16,0.0,29.81,9.4,22,04:16,19:26,54.38997447243735
1,2012-06-12,68.0,46,0,4,0.0,30.03,7.0,33,04:16,19:27,45.22343125997333
2,2012-06-12,70.0,47,0,5,0.0,30.01,6.0,34,04:16,19:27,43.853748005167624
1,2012-06-13,63.0,45,2,0,0.0,30.15,7.2,8,04:16,19:27,51.80629485881768
2,2012-06-13,64.0,45,1,0,0.0,30.14,8.3,8,04:16,19:27,50.021541953978435
1,2012-06-14,72.0,48,0,7,0.0,30.08,7.9,13,04:16,19:28,42.54287617924819
2,2012-06-14,73.0,48,0,8,0.0,30.07,7.3,12,04:16,19:28,41.131009557887616
1,2012-06-15,76.0,49,0,12,0.0,30.04,8.2,16,04:16,19:28,38.61984106415822
2,2012-06-15,80.0,48,0,15,0.0,30.03,7.4,15,04:16,19:28,32.60301661109523
1,2012-06-16,82.0,60,0,17,0.31,29.95,10.0,20,04:16,19:29,47.351012092891956
2,2012-06-16,82.0,60,0,17,0.38,29.94,11.9,19,04:16,19:29,47.351012092891956
1,2012-06-17,78.0,59,0,13,0.11,29.85,5.7,23,04:16,19:29,52.080362399061585
2,2012-06-17,76.0,59,0,12,0.15,29.84,5.3,23,04:16,19:29,55.64738458327224
1,2012-06-18,82.0,65,0,17,0.0,29.73,16.8,21,04:16,19:29,56.46565215030562
2,2012-06-18,82.0,65,0,17,0.0,29.72,16.9,21,04:16,19:29,56.46565215030562
1,2012-06-19,86.0,65,0,22,0.0,29.89,14.9,21,04:16,19:30,49.64507645893492
2,2012-06-19,84.0,65,0,20,0.0,29.88,13.6,20,04:16,19:30,52.93172466580928
1,2012-06-20,86.0,62,0,21,0.0,29.93,15.2,21,04:16,19:30,44.68887220148913
2,2012-06-20,84.0,62,0,20,0.0,29.92,14.8,20,04:16,19:30,47.64740529610031
1,2012-06-21,78.0,59,0,13,0.01,29.91,7.5,27,04:16,19:30,52.080362399061585
2,2012-06-21,76.0,60,0,12,0.03,29.89,7.2,26,04:16,19:30,57.66778910783504
1,2012-06-22,76.0,52,0,11,0.0,29.97,2.6,34,04:17,19:31,43.164723830282384
2,2012-06-22,73.0,52,0,8,0.0,29.95,1.7,5,04:17,19:31,47.7239173666059
1,2012-06-23,74.0,55,0,10,0.0,30.0,3.2,8,04:17,19:31,51.50253858578978
2,2012-06-23,74.0,55,0,10,0.0,29.98,3.0,8,04:17,19:31,51.50253858578978
1,2012-06-24,80.0,57,0,15,0.0,29.96,3.1,4,04:17,19:31,45.390216971070394
2,2012-06-24,81.0,58,0,16,0.0,29.93,1.7,3,04:17,19:31,45.54136454313765
1,2012-06-25,68.0,49,0,3,0.0,30.06,13.6,4,04:17,19:31,50.620233146358515
2,2012-06-25,68.0,48,0,4,0.0,30.04,15.4,3,04:17,19:31,48.76137121429923
1,2012-06-26,70.0,50,0,5,0.0,30.0,3.5,9,04:18,19:31,49.06274959008728
2,2012-06-26,72.0,51,0,7,0.0,29.99,5.6,9,04:18,19:31,47.57271854969814
1,2012-06-27,74.0,51,0,10,0.0,29.87,12.1,20,04:18,19:31,44.473791254469916
2,2012-06-27,77.0,51,0,12,0.0,29.86,11.3,20,04:18,19:31,40.24187217806167
1,2012-06-28,88.0,69,0,23,0.04,29.78,6.4,26,04:19,19:31,53.489170900974045
2,2012-06-28,89.0,68,0,24,0.16,29.76,8.4,25,04:19,19:31,50.07680547324994
1,2012-06-29,78.0,61,0,14,0.42,29.84,2.4,4,04:19,19:31,55.92225541850748
2,2012-06-29,79.0,62,0,14,0.28,29.81,1.8,35,04:19,19:31,56.05889507838373
1,2012-06-30,80.0,67,0,16,0.0,29.82,6.0,24,04:19,19:31,64.59707555210858
2,2012-06-30,80.0,68,0,15,0.0,29.8,6.9,23,04:19,19:31,66.86238676063813
1,2012-07-01,80.0,67,0,15,0.0,29.92,3.1,23,04:20,19:31,64.59707555210858
2,2012-07-01,78.0,68,0,13,0.56,29.91,2.8,22,04:20,19:31,71.40285567925346
1,2012-07-02,84.0,69,0,20,0.0,29.93,4.4,23,04:20,19:31,60.77429405187472
2,2012-07-02,86.0,69,0,21,0.0,29.91,5.8,23,04:20,19:31,57.000683314065704
1,2012-07-03,86.0,67,0,22,0.0,29.85,9.4,25,04:21,19:31,53.21145358618239
2,2012-07-03,86.0,67,0,21,0.0,29.83,9.7,23,04:21,19:31,53.21145358618239
1,2012-07-04,90.0,68,0,26,0.0,29.85,9.4,25,04:22,19:30,48.52535063402816
2,2012-07-04,90.0,68,0,26,0.0,29.83,8.2,25,04:22,19:30,48.52535063402816
1,2012-07-05,91.0,69,0,26,0.28,29.89,5.5,24,04:22,19:30,48.670042903518066
2,2012-07-05,90.0,68,0,26,0.0,29.86,4.1,26,04:22,19:30,48.52535063402816
1,2012-07-06,92.0,71,0,28,0.0,29.92,6.5,27,04:23,19:30,50.5042261856554
2,2012-07-06,94.0,71,0,29,0.0,29.89,4.9,28,04:23,19:30,47.46508901424661
1,2012-07-07,86.0,67,0,21,0.0,29.96,7.9,2,04:23,19:30,53.21145358618239
2,2012-07-07,86.0,68,0,21,0.0,29.93,7.6,1,04:23,19:30,55.07749010874436
1,2012-07-08,76.0,56,0,12,0.0,30.04,11.3,3,04:24,19:29,49.95470109719076
2,2012-07-08,80.0,56,0,15,0.0,30.01,12.7,3,04:24,19:29,43.77961106850662
1,2012-07-09,78.0,57,0,14,0.0,30.03,4.7,5,04:25,19:29,48.47256086202582
2,2012-07-09,78.0,59,0,13,0.0,30.01,4.9,6,04:25,19:29,52.080362399061585
1,2012-07-10,75.0,55,0,10,0.0,30.1,9.9,4,04:25,19:29,49.80730647655911
2,2012-07-10,76.0,56,0,12,0.0,30.07,10.8,4,04:25,19:29,49.95470109719076
1,2012-07-11,76.0,57,0,11,0.0,30.1,5.8,9,04:26,19:28,51.79248207523655
2,2012-07-11,78.0,57,0,13,0.0,30.08,7.3,8,04:26,19:28,48.47256086202582
1,2012-07-12,78.0,54,0,14,0.0,30.06,6.4,11,04:27,19:28,43.47303827132606
2,2012-07-12,80.0,53,0,16,0.0,30.04,8.1,11,04:27,19:28,39.24552490273122
1,2012-07-13,82.0,63,0,17,0.28,30.03,3.4,15,04:28,19:27,52.649973466844635
2,2012-07-13,83.0,63,0,18,0.0,30.01,3.2,13,04:28,19:27,50.97242248810259
1,2012-07-14,80.0,65,0,15,0.0,30.02,2.0,25,04:28,19:27,60.26760290646863
2,2012-07-14,80.0,66,0,15,0.0,30.0,1.1,22,04:28,19:27,62.399389337971854
1,2012-07-15,83.0,66,0,18,0.0,30.01,2.2,27,04:29,19:26,56.600189769560174
2,2012-07-15,82.0,66,0,18,0.0,29.99,2.1,21,04:29,19:26,58.4629559303616
1,2012-07-16,84.0,66,0,20,0.0,29.91,7.1,24,04:30,19:25,54.804026317058884
2,2012-07-16,88.0,65,0,23,0.0,29.89,8.6,23,04:30,19:25,46.58670431146602
1,2012-07-17,89.0,67,0,24,0.0,29.83,8.6,26,04:31,19:25,48.38019315918446
2,2012-07-17,90.0,66,0,25,0.0,29.8,8.9,25,04:31,19:25,45.286332027214996
1,2012-07-18,83.0,71,0,18,0.85,29.89,6.0,6,04:32,19:24,67.19693770592839
2,2012-07-18,81.0,71,0,16,0.55,29.86,5.3,2,04:32,19:24,71.70229602692477
1,2012-07-19,77.0,70,0,12,0.8,29.9,5.2,4,04:33,19:23,79.0351509846267
2,2012-07-19,78.0,70,0,13,0.89,29.87,4.0,5,04:33,19:23,76.46535750657347
1,2012-07-20,74.0,59,0,10,0.0,30.04,9.5,4,04:33,19:23,59.49158469966004
2,2012-07-20,76.0,61,0,11,0.0,30.02,10.4,4,04:33,19:23,59.75241167088612
1,2012-07-21,76.0,63,0,11,0.0,30.05,4.3,24,04:34,19:22,64.12128130361302
2,2012-07-21,79.0,63,0,14,0.0,30.03,3.4,26,04:34,19:22,58.06776774038548
1,2012-07-22,78.0,66,0,14,0.0,30.04,5.9,21,04:35,19:21,66.6367864988586
2,2012-07-22,82.0,65,0,18,0.01,30.02,5.9,20,04:35,19:21,56.46565215030562
1,2012-07-23,89.0,68,0,24,0.0,29.91,9.8,24,04:36,19:20,50.07680547324994
2,2012-07-23,90.0,67,0,25,0.01,29.89,10.0,24,04:36,19:20,46.881301924211485
1,2012-07-24,76.0,65,0,12,0.54,29.94,6.6,5,04:37,19:19,68.76831510279386
2,2012-07-24,80.0,66,0,15,0.37,29.92,5.6,4,04:37,19:19,62.399389337971854
1,2012-07-25,84.0,67,0,20,0.01,29.73,9.3,20,04:38,19:18,56.73420631391494
2,2012-07-25,88.0,67,0,23,0.0,29.71,9.3,20,04:38,19:18,49.93337569443155
1,2012-07-26,79.0,69,0,14,0.71,29.7,6.4,25,04:39,19:18,71.50315431752851
2,2012-07-26,80.0,69,0,16,0.07,29.68,6.0,24,04:39,19:18,69.19708443215043
1,2012-07-27,76.0,64,0,11,0.03,29.84,5.4,34,04:40,19:17,66.40910847963104
2,2012-07-27,78.0,64,0,14,0.01,29.82,4.7,31,04:40,19:17,62.15225499128753
1,2012-07-28,74.0,60,0,10,0.0,30.07,6.2,6,04:41,19:16,61.65156162940663
2,2012-07-28,77.0,60,0,12,0.0,30.05,7.1,5,04:41,19:16,55.785085837923
1,2012-07-29,74.0,59,0,9,0.0,30.03,4.4,15,04:42,19:15,59.49158469966004
2,2012-07-29,78.0,58,0,13,0.0,30.01,4.6,14,04:42,19:15,50.247981025072676
1,2012-07-30,80.0,62,0,16,0.0,29.91,5.7,21,04:43,19:14,54.25092267518391
2,2012-07-30,84.0,61,0,19,0.0,29.89,6.3,20,04:43,19:14,45.99208513330199
1,2012-07-31,76.0,65,0,12,0.16,29.91,4.2,6,04:44,19:13,68.76831510279386
2,2012-07-31,78.0,65,0,14,0.17,29.89,4.0,4,04:44,19:13,64.36023541711909
1,2012-08-01,79.0,64,0,14,0.0,29.91,1.7,19,04:45,19:11,60.13960745391395
2,2012-08-01,80.0,63,0,15,0.0,29.89,3.6,12,04:45,19:11,56.19500657655519
1,2012-08-02,80.0,63,0,15,0.0,29.85,1.5,11,04:46,19:10,56.19500657655519
2,2012-08-02,82.0,61,0,17,0.0,29.83,3.3,14,04:46,19:10,49.062695334425065
1,2012-08-03,83.0,67,0,18,0.0,29.86,4.9,7,04:47,19:09,58.59363005950207
2,2012-08-03,84.0,65,0,19,0.0,29.84,4.7,10,04:47,19:09,52.93172466580928
1,2012-08-04,82.0,69,0,17,0.37,29.85,3.8,20,04:48,19:08,64.83182192304785
2,2012-08-04,84.0,68,0,19,1.02,29.83,4.8,19,04:48,19:08,58.72377987233812
1,2012-08-05,75.0,59,0,10,0.0,30.04,7.0,31,04:49,19:07,57.533389096468824
2,2012-08-05,78.0,59,0,13,0.0,30.02,5.8,30,04:49,19:07,52.080362399061585
1,2012-08-06,74.0,56,0,9,0.0,30.07,3.2,24,04:50,19:06,53.40564257826917
2,2012-08-06,76.0,56,0,12,0.0,30.05,3.1,23,04:50,19:06,49.95470109719076
1,2012-08-07,77.0,60,0,12,0.0,29.94,7.0,25,04:51,19:04,55.785085837923
2,2012-08-07,80.0,59,0,16,0.0,29.92,6.0,25,04:51,19:04,48.768600362464646
1,2012-08-08,78.0,62,0,13,0.0,29.96,8.3,5,04:52,19:03,57.93497644811754
2,2012-08-08,80.0,62,0,15,0.01,29.93,8.1,6,04:52,19:03,54.25092267518391
1,2012-08-09,69.0,63,0,4,0.05,29.88,7.3,4,04:53,19:02,81.21007848481806
2,2012-08-09,72.0,62,0,7,0.0,29.85,7.0,4,04:53,19:02,70.79069748395239
1,2012-08-10,68.0,55,0,4,0.18,29.91,13.2,36,04:54,19:00,63.14391642044514
2,2012-08-10,69.0,55,0,4,0.4,29.88,13.6,35,04:54,19:00,61.01345159166276
1,2012-08-11,67.0,53,0,2,0.0,29.97,6.5,35,04:55,18:59,60.7543368911074
2,2012-08-11,68.0,52,0,4,0.0,29.95,5.8,35,04:55,18:59,56.577353085352414
1,2012-08-12,66.0,54,0,1,0.0,29.99,3.4,22,04:56,18:58,65.2387976002875
2,2012-08-12,69.0,53,0,4,0.0,29.98,3.7,22,04:56,18:58,56.71557584367949
1,2012-08-13,64.0,61,0,0,0.4,29.96,0.3,2,04:57,18:56,89.97622922345559
2,2012-08-13,68.0,61,0,3,0.34,29.95,0.7,16,04:57,18:56,78.31935415820635
1,2012-08-14,70.0,60,0,5,0.0,29.92,0.6,6,04:58,18:55,70.58262702474482
2,2012-08-14,70.0,60,0,6,0.01,29.9,0.8,11,04:58,18:55,70.58262702474482
